movieId,bag_of_words
115231,"st,vincent,comedy,theodoremelfi,billmurray,melissamccarthy,naomiwatts,jaedenmartell,2010,babysit,babysitt,childdivorc,divorc,friendship,inspir,crude,theodormelfi,curmudgeon,chriodowd,blasphem,foullanguag,vietnamvet,stranger,naomiwatt,saint,melissamccarthi,unlikfriendship,assholheartgold,billmurray,brooklyn,drama,emot,comedi,poverti,redempt,alzheimsdiseas,gambl,horsrace,neighbor,neighbour"
115502,"rewrit,comedy,romance,marclawrence,hughgrant,whitbaldwin,vanessawasche,enidgraham,intentbadfirstact,romcom,binghamton,ny,teach,marisatomei,simmon,allisonjanney,hughgrant,review,teach,professor,pommi,romanc,comedi,professor,ad"
115569,"nightcrawl,crime,drama,thriller,dangilroy,jakegyllenhaal,renerusso,billpaxton,rizahmed,usa,california,tvstation,tvnews,stringer,homeinvas,ethic,employemployerelationship,horror,selfschool,loangel,drive,career,cameramen,entertain,tens,americandream,carchase,calm,capit,localnews,directorwatch,gore,persondisord,report,dangilroy,pace,edit,geniu,psychopath,productplacement,feelbadmovi,unet,trap,awkwardguy,visualstrike,thriller,report,underground,cinematographi,bleedlead,grip,thriller,loangel,journal,criminmind,crime,charactdevelop,mediamad,villainprotagonist,sociopath,lackmoral,jakegyllenha,downerend,disturb,dark,carchase,crime,badguywin,negotiskill,lackempathi,greatact,charactstudi,depress,televis,news,american,toplist14,creepi,satire,1/18,crimereport,intellig,scari,greatshoot,monster,transformperform,thrill,ambit,psychothril"
115617,"big,hero,6,action,animation,comedy,ryanpotter,scottadsit,jamiechung,t.j.miller,plotdriven,manicharact,baymax,hiro,marvel,feelgood,touch,funfamilimovi,funni,bluray,cartoon,miller,tokyo,whiteballon,violent,big,lovabl,hilari,fun,watchcredit,cartoon,sarcast,funni,inspir,teensuperhero,talent,siblrelationship,mine,reveng,bighero6,drunkenrobot,screenwrit,artificiintellig,moraldilemma,loyalti,comeage,siblrelationship,sciencfiction,racialdivers,imaxdmr3d,imaxdigit,dvdvideo,bdvideo,teambuild,hero,kawaii,own,unrealisit,rainidaywatchlist,american,humor,kidfamili,move,adaptcomic,hall,chriwilliam,nanotechnolog,asiancultur,comicbook,brother,brotherbrothrelationship,braveri,futur,hero,healerrobot,deadbrother,formula,entertain,emot,death,anim,hate,technolog,superheroteam,scifi,robot,personloss,inspir,imagin,heartwarm,goodkid,geniu,futurist,friendship,friend,famili,cute,creativ,coolvillain,action,robot,lovecharact,anim,superhero,set,funni,happiend,touch,marvel,boygeniu,bestfriend,anothdimens,aftercreditsstinger,3d,comeage,japanesinfluenc,scifi,comedi,disney,anim,adventur,itaeg,btaegekid,goodstori,infantil,pixar,pander,superhero,children,invent,kid,geeki,computanim,disney,robot,kidhero,academiawardnomine,manga"
115664,"book,life,adventure,animation,romance,diegoluna,zoesaldana,channingtatum,ronperlman,musicscore,funni,jorggutierrez,journey,love,bullfight,genderrole,mexicanfolklor,moralstori,badpace,colour,detail,weakplot,mariachi,trihard,bullfight,romanc,mexico,computanim,btaegeprior,underworld,afterdeath,anim,daydead,pgrudehumor,daydead,latinxlead,lovetriangl,mexico,overcomfear,famili,afterlif"
115667,"love,rosi,comedy,romance,christianditter,lilycollins,samclaflin,christiancooke,jaimewinstone,romanc,bestfriendfalllove,romanc,christianditter,teenag,imposslove,truelove,2015,ireland,relationship,romant,basenovelbook,heartwarm,heartstop,lovestori,longdistanc,teenagpregnanc,missopportun,bestfriendlove,love,basebook"
115680,"time,laps,crime,drama,sci-fi,thriller,bradleyking,daniellepanabaker,matto'leary,georgefinn,johnrhys-davies,gambl,violenc,dialogu,sexist,gambldebt,timetraveltheori,photographi,graphic,keepwake,watch,directoridebut,wrongapproach,douchebagdude,mindfuck,averagact,bradleyking,futur,badact,timetravel,unexpectend,terriblwrite,surpris,thriller,twistend,scifi,predict,twist,inconsist,plothole,terriblplot,uniqustori"
115713,"ex,machina,drama,sci-fi,thriller,alexgarland,aliciavikander,domhnallgleeson,oscarisaac,sonoyamizuno,beard,ai,badplot,surveilcamera,robot,seduct,mysteri,isol,baddialog,limitscope,corpor,sexual,violenc,badact,baddecor,poweroutag,badeveryth,twistturn,onelocatmovi,decept,lockdown,brillant,mysteri,overr,alien,decept,limitcast,millionair,manipul,millionair,thoughtprovok,danc,distrust,existenti,friendship,humanandroidrelationship,laboratori,richpeopl,intresttheme,mindfuck,aliciavikand,british,fantasi,suspens,dystopfutur,bodihorror,directorwatch,redone,clever,dialogu,intellig,twistend,tens,bdvideo,mortdecai,mortecai,uncannivalley,bore,tediou,greatcinematographi,misandri,slow,sonoyamizuno,dark,5+++,alexgarland,android/cyborg,death/fat,relatalienresurrect1997,relatbladerunner,oscarbesteffectvisualeffect,2015,pgfantasiaction,genderrole,imageri,plottwist,a24,smallcast,thoughtscifi,sciencfiction,psycholog,drama,aliciavikand,android,angrifemin,bechdeltestfail,bitter,cerebr,conscious,claustrophob,creepi,cyborg,cynic,experi,futurist,genderrole,goodpremis,contempl,visualeffect,technolog,relatproblem,ai,scifi,cybernet,thoughtprovok,artificiintellig,nuditi,nuditifullfrontal,philosoph,plottwist,robot,turetest,compliccharact,futur,goodact,manversumachin,psycholog,realist,isol,manipul,mindbend,norway,differexpericomputscientist,scifi,androidrobot,artifintellig,domhnalgleeson,misogyni,robothumaninterfac,sensit,seriou,captiv,modernclassic,21stcenturi,pseudo,wealth,minimcast,toplist15,tech,style,sadend,inconsistplot,womenvmen,nuditifullfrontalnotabl,oscarisaac,pessimist,protagonistdie,robot,scienc,surreal,end,tens,predict,philosoph,femin,feminist,redempt,pseudoprofound,socialengin,thriller"
115727,"crippl,aveng,que,return,the,5,deadli,venom,action,adventure,chehchang,kuan-taichan,fenglu,phillipchung-fungkwok,menglo,chehchang,kungfu,martialart,shawbrother,chinesmartialart"
115819,"mr,hublot,animation,comedy,short,steampunk,dog,robot,alexandrespigar,laurentwitz,witti"
115828,"copenhagen,adventure,drama,romance,markraso,gethinanthony,frederikkedahlhansen,sebastianarmesto,oliviagrant,markraso,maincharact,independ,pampossibl,romanc,nuditi,danish,nudititopless,denmark,copenhagen,danmark"
115877,"simpson,longest,daycar,animation,comedy,davidsilverman,daycar,davidsilverman,short,babi,toddler,cocoon,butterfli,blue,simpson,daycare"
115969,"gener,war,drama,war,philippkadelbach,volkerbruch,tomschilling,miriamstein,miniseri"
116044,"christma,connecticut,comedy,romance,arnoldschwarzenegger,dyancannon,kriskristofferson,tonycurtis,richardroundtree,holiday,christma,connecticut"
116138,"leviathan,drama,andreyzvyagintsev,alekseyserebryakov,elenalyadova,romanmadyanov,vladimirvdovichenkov,smalltown,politcorrupt,russia,carmechan,long,alcohol,coastaltown,biblic,fathersonrelationship,suicid,thoughtprovok,hardship,nofaganes,2015,foreign,hopeless,romanmadyanov,vodka,lawyer,lawless,corrupt,depress,policcorrupt,polit,russian,slow,socialcommentari,arctic,drink,poverti,alekseyserebryakov,andreyzvyagintsev,corruptpolitician,mayor,tragedi"
116169,"reign,assassin,action,michelleyeoh,woo-sungjung,xueqiwang,barbiehsu,johnwoo,chaobinsu,china,swordfight,martialart,wuxia"
116207,"zulu,crime,drama,thriller,orlandobloom,forestwhitaker,conradkemp,ingebeckmann"
116411,"tangerin,drama,zazaurushadze,lembitulfsak,giorginakashidze,mishameskhi,touch,reconcili,war,sad,zazaurushadz,russian,regionconflict,histor,georgian,ethnicconflict,chechnyan,beauti,thoughtprovok,bulletwound,woodchopping,1990,audiocassett,review,burnhous,carpent,audiotape,gun,headwound,photograph,tangerin,georgia"
116413,"life,partner,comedy,romance,susannafogel,leightonmeester,gillianjacobs,adambrody,gaboureysidibe,roommat,gillianjacob,friendship,womandirector,sexual,romanc,end,magnoliapictur,lesbian,lawyer,friend,chang,relationship"
116419,"drive,hard,action,comedy,crime,briantrenchard-smith,johncusack,thomasjane,zoeventoura,christophermorris"
116505,"new,kid,nitro,action,comedy,huubsmit,timhaars,wesleyvangaalen,steffenhaars,mess,zombi"
116529,"stalingrad,action,drama,war,imax,fedorbondarchuk,mariyasmolnikova,yaninastudilina,pyotrfyodorov,thomaskretschmann,imaxdmr3d,imaxdigit,worldwarii,sovietunion,soviettroop,sovietmilitari,stalingrad,redarmi,nazi,josephstalin,basetruestory,3d,soviet"
116668,"dead,snow,2,red,vs,dead,action,comedy,horror,tommywirkola,vegarhoel,martinstarr,jocelyndeboer,norwegian,zombi,nazi,sequel,aftercreditssting,bmovi,gore"
116718,"volga,volga,comedy,musical,grigoriyaleksandrov,igorilyinsky,vladimirvolodin,pavelolenev,sergeiantimonov,music,grigorialeksandrov"
116724,"appl,eye,comedy,drama,romance,giddensko,kaiko,michellechen,shao-wenhao,owodog,seniorhighschool,firstlove,highschool,highschoolsweetheart,giddenko,puppilove"
116738,"deadhead,adventure,comedy,horror,michaelmckiddy,rosskidder,markustaylor,sebastiangalasso,romanc,comedi,zombi,comediduo"
116797,"imit,game,drama,thriller,war,mortentyldum,benedictcumberbatch,keiraknightley,matthewgoode,allenleech,intens,basebook,biograph,differ,machinlearn,suspens,biopic,misspoint,realstori,spi,oscarnominebestpictur2014,slow,germani,hilter,greatsoundtrack,deriv,mathematician,crosswordpuzzl,logician,gay,oscarnominemusicoriginscore,oscarnomineproductdesign,pg13,pg13historsmoke,pg13maturthematmateri,pg13sexualrefer,russianspi,oscarnomineleadactor,seen2017,truestori,inaccur,scienc,histori,movi,biographi,england,secondworldwar,mysteri,mine,ture,informat,streteg,mortentyldum,interest,logic,scifi,true,awesom,alexandrdesplat,comput,bdvideo,charldanc,zassania,suspens,troublgeniu,oscarnomineedit,homophob,wardrama,sadend,wellmad,ww3,markstrong,nerd,spi,goodscienc,love,charactbaserealperson,greatact,cryptog,setbletchleypark,setwwiiengland,obssesion,2015,wwii,helpless,stress,realpersonalanture,oscarnominedirector,bluray,oscarnominesupportactress,codebreak,enigma,geniu,absolutgreat,lovebumberbatch,autism,civilright,war,femin,fiction,heavyhand,informat,lgbt,subtl,oscarbait,overlidramat,feminist,pseudointellectu,goodact,research,alanture,benedictcumberbatch,homosexu,charactdevelop,histori,computscienc,comput,americanmovi,hisorinaccur,mathemat,worldwarii,cryptographi,intellig,keiraknightley,alanture,comput,historinaccuraci,selfimport,oscarnominebestpictur,scientist,bore,bletchley,math,comput,drama,romanc,ethicscienc,whitewash,adaptbook,adapttruestori,authorandrewhodg,bechdeltestfail,boycri,chemiccastrat,discoveri,gayslur,bobola,visualstriking,histor,inspir,imdbtop250,worldwarii,good,academiawardnomine,england,gaypropaganda,fun,london,mathematician,basetruestori,reallife,thriller,toplist14,histordrama"
116799,"inher,vice,comedy,crime,drama,mystery,romance,paulthomasanderson,joaquinphoenix,joshbrolin,owenwilson,katherinewaterston,hippilifestyl,basenovelbook,1960,drug,nuditifullfrontal,investig,loangel,nudititopless,potsmoke,katherinwaterston,better,comedi,visualstrike,rara,soporifera,actor,jonnigreenwood,soundtrack,privatinvestig,complic,drugcomedi,pretenti,bore,countercultur,drugjoke,joaquinphoenix,owenwilson,paulthomaanderson,privatinvestig,visualappeal,basebook,1970,hallucinatori,hardfollow,long,loangel,marijuana,neonoir,surrealist,thomapynchon,dialoguedriven"
116817,"rudderless,comedy,drama,williamh.macy,billycrudup,antonyelchin,felicityhuffman,selenagomez,oklahoma,tragedi,campushoot,parentchildrelationship,grievfather,rockband"
116823,"hunger,game,mockingjay,part,1,adventure,sci-fi,thriller,francislawrence,jenniferlawrence,joshhutcherson,liamhemsworth,woodyharrelson,postapocalypt,humansubjug,game,futurwar,femalprotagonist,classprejudic,bowarrow,baseyoungadultnovel,movi,smartscript,pg13,pg13intensscifiactionviolenc,seen2014,pg13disturbimagthematmateri,basebook,resist,talki,war,pari,falsnote,atlantaga,dave,sacrific,rushwrongplace,polit,music,mine,bluray3d,ending,2014,action,muchworsprecedmovi,switcherland,revolt,execut,geniu,ambush,militari,jenniflawrenc,inspirspeech,francilawrenc,flatcharact,drag,bechdeltestpass,oppress,beautilandscap,badscienc,revolut,fashion,bore,badassfemallead,dystopia,blockbust,basebook,planecrash,strongfemallead,slowpace,symbol,realist,sister,sistersisterrelationship,openwar,action,media,manipul,adaptbook,sciencfiction,bowarrow,sequel,dystopianfutur,women,teen,authorsuzanncollin"
116849,"sex,ed,comedy,romance,isaacfeder,haleyjoelosment,lorenzaizzo,kevinbalmore,retta,bore,wtf?,blamecanada,teacher,selfesteem,quirki,independ"
116887,"exodu,god,king,action,adventure,drama,ridleyscott,christianbale,joeledgerton,benkingsley,sigourneyweaver,whitewash,whitewash,christian,joeledgerton,anthropomorphgod,biblstori,badact,ride,jihad,stirrup,biblicinaccur,unbibl,imaxdigit,mose,imaxdmr3d,holiwar,egypt,basebook,slave,biblic,christianbale,ridleyscott,unrelinarrat,egypt,exodu,inaccur,biblic,ancientcivil,religion,3d,ancientegypt,bibl,racism,rams,mose"
116897,"wild,tale,comedy,drama,thriller,diegostarosta,mad,tale,urbanlife,wedscene,hotkiss,wedparti,manistori,bloodifunni,distortthink,spain,texa,comunacolecciodecurtmetratg,limit,stress,sarcasm,netflixqueue,osdoiviram,screwbalcomedi,foreignlanguag,poignant,argentina,darkhumor,antholog,blackcomedi,excelact,roadrage,shortstori,reveng,violenc,multiplshortstori,bureaucraci,commonman,corrupt,darkcomedi,enespanol,iron,jealoubride,murder,anger"
116941,"jetson,movi,animation,children,comedy,musical,sci-fi,georgeo'hanlon,pennysingleton,melblanc,tiffany,anim,anim,basetvseri,familisdaililife,futur,music"
116963,"ski,school,comedy,damianlee,deancameron,tombresnahan,patricklabyorteaux,markthomasmiller,sport,ski,rivalri"
116977,"dumb,dumber,comedy,jimcarrey,jeffdaniels,robriggle,laurieholden,friendship,samestori,hardwatch,comedi,roadmovi,buddicomedi,silli,jimcarrey,goofi,farrellibrother,dumb,buddimovi,sequel,jeffdaniel,cring,infantil"
116985,"longest,week,comedy,drama,peterglanz,jasonbateman,oliviawilde,billycrudup,tonyroberts,selfcent,read,selfindulg,evict,subway,romcom,newyorkciti,spoil,lovetriang,apart,secret,money,manhattan,newyorkciti,love,hotel,disinherit,train"
117107,"miss,meadow,drama,karenleighhopkins,katieholmes,jamesbadgedale,callanmulvey,jeansmart,vigilant,violenc,teacher,sheriff,womandirector,romanc,pedophil,justic,gun,darkcomedi,watch,vigilant,murder"
117109,"mani,cook,comedy,casperkelly,kendelozier,taraochs,katelynnacon,justinscott,casperkelli,surreal,postmodern,youtub,sitcom,uncanni,absurdist,short,parodi,adultswim,surreal"
117133,"paint,skin,action,drama,thriller,donnieyen,xunzhou,kunchen,weizhao,fantasi"
117176,"theori,everyth,drama,romance,jamesmarsh,eddieredmayne,felicityjones,tomprior,sophieperry,univers,speechsynthes,disabl,cinematographi,romanc,felicjone,basebook,oscarnominebestpictur2014,oscarnominebestpictur,stephenhawk,dramon,biopic,historiadamor,goodact,scientistlovestori,oscarbestactor,christian,degendiseas,extraordiaripeopl,lovestori,cosmolog,univers,uninspirbiopic,malefemalrelationship,alanrickman,sweet,loveaffair,onthenosdialogu,truelove,basetruestori,inspir,biographi,physic,emot,truestori,scienc,stephenhawk,love,motiv,music,soundtrack,toplist14,etaeg,academiawardnomine,wifehusbandrelationship,physicist,motorneurondiseas,fictionbiographi,basememoirautobiographi,geniu,excelscreenplay,jamemarsh,eddiredmayn,excelact,al"
117192,"doctor,time,doctor,adventure,drama,jamiepayne,mattsmith,jennacoleman,orlabrady,jamesbuller,doctor,movi,bbcproduc,singlepisod,scifi,adventur,doctor,scifi,comedi,timetravel"
117364,"virunga,documentary,war,orlandovoneinsiedel,masterpiec,journalist,gorilla,neoliber,thoughtprovok,refuge,orlandovoneinsiedel,emot,parkranger,corruptgovern,gutwrenchstori,emottruestoreyeopenin,review,tens,strongmessag,highstake,environment,courag,conserv,documentari"
117368,"madagascar,penguin,christma,caper,animation,comedy,garytrousdale,tommcgrath,chrismiller,christopherknights,johndimaggio,garitrousdal,short,christma,zoo,madagascar,penguin,christmaeve,comedi,childrencartoon,anim,holiday"
117444,"song,sea,animation,children,fantasy,tommmoore,davidrawle,brendangleeson,lisahannigan,fionnulaflanagan,dog,sad,stylesubstanc,seen,writercollin,fionnulaflanagan,soundtrackbrunocoulai,directortommmoor,sea,selki,writertommmoor,fairitale,cute,folklor,irishmusic,lighthous,lighthouskeeper,seal,swim,underwatcave,tommmoor,graphic,irish,gorgeouanim,extraordinari,folkmusic,shell,irishman,pgpipesmokeimag,anim,artist,beauti,brothersisterrelationship,dreamlik,seen2016,folklor,irish,soundtrack,celtic,fantasi,selki,whimsic,famili,academiawardnominee,pgmildperil,pglanguag,oscarnomineanimfeatur,ocean,pg,bechdeltestpass,2d,visual,atmospher,btaegeprior,ireland"
117466,"heart,sea,action,adventure,drama,ronhoward,chrishemsworth,cillianmurphy,brendangleeson,benwhishaw,nantucket,cannib,death,hunger,lostsea,newengland,suspens,starvat,strand,suicid,whaleoil,whaleship,newengland,shipwreck,basetrueevents,19thcenturi,legend,basetruestori,canariisland,hermanmelvil,mobidick,ocean,sea,ronhoward,whale,whale,whale,surviv,chrihemsworth,ship"
117511,"hello,ladi,movi,comedy,stephenmerchant,stephenmerchant,christinewoods,natetorrence,kevinweisman,awkward,loangel,stephenmerchant,hollywood,britonabroad,basetvseri,loangel"
117529,"jurass,world,action,adventure,drama,sci-fi,thriller,colintrevorrow,chrispratt,brycedallashoward,tysimpkins,judygreer,lazi,cinematographi,youngerbrother,sibl,olderbrother,littlbrother,brother,brotherrelationship,originbetter,weakfemalcharact,velociraptor,unreal,themepark,suspens,stupid,specialeffects,3d,bigbrother,amuspark,sequel,animhorror,thirdactproblem,plothole,jurasspark,dinosaur,conveniplot,chaotheori,borevillain,action,mosasaur,blood,crappisequel,objectstrong,suspens,monster,escap,dna,dinosaur,animattack,schlock,bigbudget,nonsens,destruct,danger,cgi,blue,thriller,predict,manvnatur,excit,slowstart,scifi,funallage,franchis,goofi,colintrevorrow,chripratt,brycedallahoward,dinosaur,experigoneawri,fun,adventur,island,irrfankhan,monster,jurasspark,islandnublar,genetengin,evilmilitariguy,disastmovi,disast,comedi,hubri,chase,action,tyrannosaururex,humor,commerci,trex,predict,clich,scienc"
117531,"watermark,documentary,womandirector"
117533,"citizenfour,documentary,laurapoitras,intelligcommun,freedom,jacobappelbaum,socialcommentari,spi,nationsecuragencnsa,histori,womandirector,lesbiandirector,2015,homelandsecur,interest,governagenc,currentevent,mustsee,computhacker,computscienc,socialengin,thoughtprovok,track,scandal,technolog,oscarbestdocumentarifeatur,govern,bigbrother,espionag,directorlaurapoitra,oscar,untechn,wellmad,hardbeliev,unsettl,edwardsnowden,nsa,truestori,surveil,whistleblow,antiauthoritarian,comput,inform,nonfict,complex,complexmoral,polit,nuanc,privaci,netflix,documentari,toplist14,import,dvd,topdocumentari,getdvd,laurapoitra,julianassang,thoughtprovok,socialrelev,secur"
